VendaID,ClienteID,ProdutoID,Quantidade,Preço_x,Valor,Data,Total,Cliente,Cidade,Produto,Categoria,Preço_y
85,54,1,5,4200.0,21000.0,2025-05-15,21000.0,Maria Flor Silveira,Abreu e Lima,Notebook Dell,Informática,4200
557,173,4,3,320.0,960.0,2025-05-15,960.0,Laura Barbosa,Garanhuns,Teclado Mecânico,Periféricos,320
68,160,7,4,480.0,1920.0,2025-05-15,1920.0,Julia Brito,Petrolina,SSD 1TB,Hardware,480
3074,47,1,2,4200.0,8400.0,2025-05-15,8400.0,Antonella Macedo,Olinda,Notebook Dell,Informática,4200
4160,29,12,4,1550.0,6200.0,2025-05-15,6200.0,Rafaela Barbosa,Jaboatão,Cadeira Gamer,Móveis,1550
3044,169,10,4,270.0,1080.0,2025-05-16,1080.0,Rael Duarte,Olinda,Webcam Full HD,Vídeo,270
4909,193,4,3,320.0,960.0,2025-05-16,960.0,Dr. Luiz Otávio Sales,Petrolina,Teclado Mecânico,Periféricos,320
2955,88,7,2,480.0,960.0,2025-05-16,960.0,Dante Cavalcanti,Cabo de Santo Agostinho,SSD 1TB,Hardware,480
1754,80,3,1,180.0,180.0,2025-05-16,180.0,Sr. Liam Novaes,Caruaru,Mouse Gamer,Periféricos,180
4088,25,2,3,3900.0,11700.0,2025-05-16,11700.0,Raul Guerra,Garanhuns,Notebook Lenovo,Informática,3900
2786,61,11,2,980.0,1960.0,2025-05-16,1960.0,Joana Pastor,Paulista,Impressora Epson,Escritório,980
4453,86,15,1,5200.0,5200.0,2025-05-16,5200.0,Sra. Larissa Pereira,Recife,Placa de Vídeo RTX,Hardware,5200
1034,195,6,2,1700.0,3400.0,2025-05-16,3400.0,Henry Jesus,Abreu e Lima,Monitor 27,Monitores,1700
821,12,4,4,320.0,1280.0,2025-05-16,1280.0,Pedro da Rosa,Recife,Teclado Mecânico,Periféricos,320
1974,64,12,2,1550.0,3100.0,2025-05-16,3100.0,Camila Rezende,Caruaru,Cadeira Gamer,Móveis,1550
669,110,3,2,180.0,360.0,2025-05-17,360.0,Ana Júlia Vieira,Paulista,Mouse Gamer,Periféricos,180
2028,58,11,3,980.0,2940.0,2025-05-17,2940.0,Enzo da Rocha,Paulista,Impressora Epson,Escritório,980
4024,90,15,3,5200.0,15600.0,2025-05-17,15600.0,Benicio Farias,Olinda,Placa de Vídeo RTX,Hardware,5200
3175,121,14,4,450.0,1800.0,2025-05-17,1800.0,Ana Júlia Melo,Olinda,Microfone USB,Áudio,450
4650,160,9,2,350.0,700.0,2025-05-17,700.0,Julia Brito,Petrolina,Headset Gamer,Áudio,350
2202,148,4,2,320.0,640.0,2025-05-18,640.0,Rodrigo Andrade,Paulista,Teclado Mecânico,Periféricos,320
2406,74,4,5,320.0,1600.0,2025-05-18,1600.0,Dante Casa Grande,Jaboatão,Teclado Mecânico,Periféricos,320
3822,41,2,2,3900.0,7800.0,2025-05-18,7800.0,Isabel Correia,Petrolina,Notebook Lenovo,Informática,3900
4341,171,9,5,350.0,1750.0,2025-05-18,1750.0,Melissa da Paz,Jaboatão,Headset Gamer,Áudio,350
166,189,13,4,870.0,3480.0,2025-05-18,3480.0,Enrico Pacheco,Olinda,Mesa Escritório,Móveis,870
1896,36,5,4,1100.0,4400.0,2025-05-18,4400.0,Rebeca Ramos,Olinda,Monitor 24,Monitores,1100
3480,110,10,1,270.0,270.0,2025-05-18,270.0,Ana Júlia Vieira,Paulista,Webcam Full HD,Vídeo,270
98,177,3,1,180.0,180.0,2025-05-19,180.0,Noah Garcia,Igarassu,Mouse Gamer,Periféricos,180
1529,7,11,3,980.0,2940.0,2025-05-19,2940.0,Luiz Gustavo Moraes,Olinda,Impressora Epson,Escritório,980
1162,83,1,3,4200.0,12600.0,2025-05-19,12600.0,Antony Teixeira,Petrolina,Notebook Dell,Informática,4200
2868,19,2,4,3900.0,15600.0,2025-05-19,15600.0,Maysa Borges,Recife,Notebook Lenovo,Informática,3900
1784,59,11,1,980.0,980.0,2025-05-19,980.0,Marcelo Montenegro,Caruaru,Impressora Epson,Escritório,980
39,170,14,5,450.0,2250.0,2025-05-20,2250.0,Srta. Manuella Mendes,Igarassu,Microfone USB,Áudio,450
404,148,3,3,180.0,540.0,2025-05-20,540.0,Rodrigo Andrade,Paulista,Mouse Gamer,Periféricos,180
1270,71,13,2,870.0,1740.0,2025-05-20,1740.0,Dr. Matheus Barros,Caruaru,Mesa Escritório,Móveis,870
1450,27,4,4,320.0,1280.0,2025-05-20,1280.0,Fernando da Paz,Caruaru,Teclado Mecânico,Periféricos,320
3015,188,3,3,180.0,540.0,2025-05-20,540.0,Sr. Léo Sales,Garanhuns,Mouse Gamer,Periféricos,180
1942,135,6,1,1700.0,1700.0,2025-05-20,1700.0,Caio Machado,Caruaru,Monitor 27,Monitores,1700
2605,163,10,5,270.0,1350.0,2025-05-20,1350.0,José Miguel Azevedo,Recife,Webcam Full HD,Vídeo,270
2543,92,9,3,350.0,1050.0,2025-05-20,1050.0,Dra. Milena Pacheco,Abreu e Lima,Headset Gamer,Áudio,350
2714,87,10,4,270.0,1080.0,2025-05-20,1080.0,Maria Isis Pinto,Petrolina,Webcam Full HD,Vídeo,270
3470,37,6,3,1700.0,5100.0,2025-05-21,5100.0,João Guilherme Silveira,Olinda,Monitor 27,Monitores,1700
1380,46,10,4,270.0,1080.0,2025-05-21,1080.0,Noah Moreira,Igarassu,Webcam Full HD,Vídeo,270
4366,9,6,5,1700.0,8500.0,2025-05-21,8500.0,Srta. Stephany Andrade,Olinda,Monitor 27,Monitores,1700
3570,37,9,1,350.0,350.0,2025-05-21,350.0,João Guilherme Silveira,Olinda,Headset Gamer,Áudio,350
2442,42,14,2,450.0,900.0,2025-05-21,900.0,Mateus Teixeira,Abreu e Lima,Microfone USB,Áudio,450
727,84,12,1,1550.0,1550.0,2025-05-21,1550.0,Benício Moreira,Recife,Cadeira Gamer,Móveis,1550
3440,188,11,4,980.0,3920.0,2025-05-21,3920.0,Sr. Léo Sales,Garanhuns,Impressora Epson,Escritório,980
317,95,14,5,450.0,2250.0,2025-05-22,2250.0,Dra. Letícia Melo,Garanhuns,Microfone USB,Áudio,450
650,111,14,1,450.0,450.0,2025-05-22,450.0,Enrico Cavalcante,Jaboatão,Microfone USB,Áudio,450
3721,1,6,5,1700.0,8500.0,2025-05-22,8500.0,Marina Macedo,Olinda,Monitor 27,Monitores,1700
3781,196,13,2,870.0,1740.0,2025-05-22,1740.0,Cauã Silva,Igarassu,Mesa Escritório,Móveis,870
3626,4,6,3,1700.0,5100.0,2025-05-22,5100.0,Bella Campos,Paulista,Monitor 27,Monitores,1700
1844,28,8,5,420.0,2100.0,2025-05-22,2100.0,Liz Novaes,Recife,HD 2TB,Hardware,420
1992,188,1,2,4200.0,8400.0,2025-05-22,8400.0,Sr. Léo Sales,Garanhuns,Notebook Dell,Informática,4200
4017,155,5,5,1100.0,5500.0,2025-05-22,5500.0,Caleb Moraes,Abreu e Lima,Monitor 24,Monitores,1100
3142,68,8,4,420.0,1680.0,2025-05-22,1680.0,Asafe Cunha,Petrolina,HD 2TB,Hardware,420
1608,29,1,5,4200.0,21000.0,2025-05-23,21000.0,Rafaela Barbosa,Jaboatão,Notebook Dell,Informática,4200
2258,156,14,2,450.0,900.0,2025-05-23,900.0,Maria Vitória Freitas,Petrolina,Microfone USB,Áudio,450
919,69,3,5,180.0,900.0,2025-05-23,900.0,Thales Novaes,Petrolina,Mouse Gamer,Periféricos,180
1513,169,12,2,1550.0,3100.0,2025-05-23,3100.0,Rael Duarte,Olinda,Cadeira Gamer,Móveis,1550
2201,195,10,2,270.0,540.0,2025-05-23,540.0,Henry Jesus,Abreu e Lima,Webcam Full HD,Vídeo,270
3902,136,1,3,4200.0,12600.0,2025-05-23,12600.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
1357,44,12,3,1550.0,4650.0,2025-05-23,4650.0,Samuel Rezende,Recife,Cadeira Gamer,Móveis,1550
4358,82,5,1,1100.0,1100.0,2025-05-23,1100.0,Bernardo da Luz,Paulista,Monitor 24,Monitores,1100
4687,196,4,4,320.0,1280.0,2025-05-24,1280.0,Cauã Silva,Igarassu,Teclado Mecânico,Periféricos,320
2765,199,5,3,1100.0,3300.0,2025-05-24,3300.0,Sr. Vinícius Santos,Paulista,Monitor 24,Monitores,1100
3208,101,14,4,450.0,1800.0,2025-05-24,1800.0,Clarice Costela,Paulista,Microfone USB,Áudio,450
4626,125,8,4,420.0,1680.0,2025-05-24,1680.0,Vitor Hugo Fonseca,Garanhuns,HD 2TB,Hardware,420
2775,180,4,1,320.0,320.0,2025-05-24,320.0,Isaac Castro,Paulista,Teclado Mecânico,Periféricos,320
1562,138,1,1,4200.0,4200.0,2025-05-24,4200.0,Brenda Castro,Garanhuns,Notebook Dell,Informática,4200
203,125,2,5,3900.0,19500.0,2025-05-24,19500.0,Vitor Hugo Fonseca,Garanhuns,Notebook Lenovo,Informática,3900
2417,9,13,5,870.0,4350.0,2025-05-24,4350.0,Srta. Stephany Andrade,Olinda,Mesa Escritório,Móveis,870
1804,84,13,3,870.0,2610.0,2025-05-24,2610.0,Benício Moreira,Recife,Mesa Escritório,Móveis,870
296,172,11,5,980.0,4900.0,2025-05-24,4900.0,Elisa Carvalho,Jaboatão,Impressora Epson,Escritório,980
1710,193,9,2,350.0,700.0,2025-05-24,700.0,Dr. Luiz Otávio Sales,Petrolina,Headset Gamer,Áudio,350
3460,82,15,5,5200.0,26000.0,2025-05-24,26000.0,Bernardo da Luz,Paulista,Placa de Vídeo RTX,Hardware,5200
4984,8,13,1,870.0,870.0,2025-05-25,870.0,Heitor Gomes,Igarassu,Mesa Escritório,Móveis,870
645,81,12,4,1550.0,6200.0,2025-05-25,6200.0,Giovanna Fonseca,Igarassu,Cadeira Gamer,Móveis,1550
321,85,5,5,1100.0,5500.0,2025-05-25,5500.0,Davi Lucas Siqueira,Paulista,Monitor 24,Monitores,1100
1392,24,8,1,420.0,420.0,2025-05-25,420.0,Julia Moreira,Paulista,HD 2TB,Hardware,420
2781,81,8,4,420.0,1680.0,2025-05-25,1680.0,Giovanna Fonseca,Igarassu,HD 2TB,Hardware,420
1168,45,1,1,4200.0,4200.0,2025-05-25,4200.0,Sra. Sabrina Mendonça,Garanhuns,Notebook Dell,Informática,4200
447,121,1,4,4200.0,16800.0,2025-05-26,16800.0,Ana Júlia Melo,Olinda,Notebook Dell,Informática,4200
731,28,10,4,270.0,1080.0,2025-05-26,1080.0,Liz Novaes,Recife,Webcam Full HD,Vídeo,270
3844,121,6,1,1700.0,1700.0,2025-05-26,1700.0,Ana Júlia Melo,Olinda,Monitor 27,Monitores,1700
4826,147,1,1,4200.0,4200.0,2025-05-26,4200.0,Alícia das Neves,Abreu e Lima,Notebook Dell,Informática,4200
1930,10,7,4,480.0,1920.0,2025-05-26,1920.0,Anna Liz Castro,Abreu e Lima,SSD 1TB,Hardware,480
4003,7,10,3,270.0,810.0,2025-05-26,810.0,Luiz Gustavo Moraes,Olinda,Webcam Full HD,Vídeo,270
3374,110,13,3,870.0,2610.0,2025-05-27,2610.0,Ana Júlia Vieira,Paulista,Mesa Escritório,Móveis,870
3137,101,7,3,480.0,1440.0,2025-05-27,1440.0,Clarice Costela,Paulista,SSD 1TB,Hardware,480
252,194,8,1,420.0,420.0,2025-05-27,420.0,Luiza Monteiro,Recife,HD 2TB,Hardware,420
3906,139,9,5,350.0,1750.0,2025-05-27,1750.0,Sabrina Rios,Recife,Headset Gamer,Áudio,350
4578,181,3,4,180.0,720.0,2025-05-27,720.0,Letícia Silveira,Igarassu,Mouse Gamer,Periféricos,180
4689,40,14,1,450.0,450.0,2025-05-27,450.0,Sra. Nina Freitas,Petrolina,Microfone USB,Áudio,450
2641,47,15,3,5200.0,15600.0,2025-05-28,15600.0,Antonella Macedo,Olinda,Placa de Vídeo RTX,Hardware,5200
1609,30,6,5,1700.0,8500.0,2025-05-28,8500.0,Lunna Borges,Cabo de Santo Agostinho,Monitor 27,Monitores,1700
516,164,5,3,1100.0,3300.0,2025-05-28,3300.0,Sr. Felipe Cirino,Paulista,Monitor 24,Monitores,1100
4753,117,6,1,1700.0,1700.0,2025-05-28,1700.0,Leonardo Sá,Jaboatão,Monitor 27,Monitores,1700
1263,1,10,2,270.0,540.0,2025-05-29,540.0,Marina Macedo,Olinda,Webcam Full HD,Vídeo,270
1405,176,14,1,450.0,450.0,2025-05-29,450.0,Dr. Leandro Ramos,Caruaru,Microfone USB,Áudio,450
4381,9,7,4,480.0,1920.0,2025-05-29,1920.0,Srta. Stephany Andrade,Olinda,SSD 1TB,Hardware,480
4306,158,10,5,270.0,1350.0,2025-05-29,1350.0,Ana Beatriz Pereira,Recife,Webcam Full HD,Vídeo,270
4435,73,4,2,320.0,640.0,2025-05-29,640.0,Dom Almeida,Abreu e Lima,Teclado Mecânico,Periféricos,320
1649,104,12,1,1550.0,1550.0,2025-05-29,1550.0,Julia Câmara,Caruaru,Cadeira Gamer,Móveis,1550
2699,175,1,3,4200.0,12600.0,2025-05-29,12600.0,Maria Clara Sousa,Jaboatão,Notebook Dell,Informática,4200
707,53,15,1,5200.0,5200.0,2025-05-29,5200.0,Aylla Ramos,Petrolina,Placa de Vídeo RTX,Hardware,5200
1978,113,12,4,1550.0,6200.0,2025-05-29,6200.0,Francisco Leão,Garanhuns,Cadeira Gamer,Móveis,1550
1905,70,11,4,980.0,3920.0,2025-05-29,3920.0,Olivia Pimenta,Paulista,Impressora Epson,Escritório,980
3205,11,11,1,980.0,980.0,2025-05-31,980.0,Isabella Siqueira,Cabo de Santo Agostinho,Impressora Epson,Escritório,980
3659,111,5,3,1100.0,3300.0,2025-05-31,3300.0,Enrico Cavalcante,Jaboatão,Monitor 24,Monitores,1100
1053,56,11,2,980.0,1960.0,2025-05-31,1960.0,Antonella Marques,Olinda,Impressora Epson,Escritório,980
4801,79,8,1,420.0,420.0,2025-06-01,420.0,Evelyn Pinto,Cabo de Santo Agostinho,HD 2TB,Hardware,420
639,111,2,2,3900.0,7800.0,2025-06-01,7800.0,Enrico Cavalcante,Jaboatão,Notebook Lenovo,Informática,3900
478,185,12,1,1550.0,1550.0,2025-06-01,1550.0,Mariana Freitas,Petrolina,Cadeira Gamer,Móveis,1550
1866,119,12,1,1550.0,1550.0,2025-06-01,1550.0,Davi Lucca Nascimento,Cabo de Santo Agostinho,Cadeira Gamer,Móveis,1550
3147,51,4,5,320.0,1600.0,2025-06-02,1600.0,Lara Macedo,Caruaru,Teclado Mecânico,Periféricos,320
3003,82,1,2,4200.0,8400.0,2025-06-02,8400.0,Bernardo da Luz,Paulista,Notebook Dell,Informática,4200
4802,56,7,3,480.0,1440.0,2025-06-02,1440.0,Antonella Marques,Olinda,SSD 1TB,Hardware,480
1560,193,3,3,180.0,540.0,2025-06-03,540.0,Dr. Luiz Otávio Sales,Petrolina,Mouse Gamer,Periféricos,180
3385,31,2,1,3900.0,3900.0,2025-06-03,3900.0,Maria Luiza Rezende,Petrolina,Notebook Lenovo,Informática,3900
2916,1,2,1,3900.0,3900.0,2025-06-03,3900.0,Marina Macedo,Olinda,Notebook Lenovo,Informática,3900
94,42,4,3,320.0,960.0,2025-06-03,960.0,Mateus Teixeira,Abreu e Lima,Teclado Mecânico,Periféricos,320
4432,98,13,4,870.0,3480.0,2025-06-03,3480.0,Ana Laura Moura,Jaboatão,Mesa Escritório,Móveis,870
50,48,5,1,1100.0,1100.0,2025-06-03,1100.0,Luigi Mendes,Cabo de Santo Agostinho,Monitor 24,Monitores,1100
3201,23,15,5,5200.0,26000.0,2025-06-03,26000.0,Dr. Benicio Peixoto,Cabo de Santo Agostinho,Placa de Vídeo RTX,Hardware,5200
595,53,7,5,480.0,2400.0,2025-06-03,2400.0,Aylla Ramos,Petrolina,SSD 1TB,Hardware,480
678,37,10,2,270.0,540.0,2025-06-03,540.0,João Guilherme Silveira,Olinda,Webcam Full HD,Vídeo,270
3479,14,15,4,5200.0,20800.0,2025-06-03,20800.0,Leandro Cavalcanti,Olinda,Placa de Vídeo RTX,Hardware,5200
1378,5,10,3,270.0,810.0,2025-06-04,810.0,Maria Julia Camargo,Paulista,Webcam Full HD,Vídeo,270
534,161,6,2,1700.0,3400.0,2025-06-04,3400.0,Nicole Pimenta,Caruaru,Monitor 27,Monitores,1700
659,74,6,1,1700.0,1700.0,2025-06-04,1700.0,Dante Casa Grande,Jaboatão,Monitor 27,Monitores,1700
3257,35,9,4,350.0,1400.0,2025-06-04,1400.0,João Vitor Sales,Petrolina,Headset Gamer,Áudio,350
819,178,1,2,4200.0,8400.0,2025-06-04,8400.0,Dra. Camila Camargo,Abreu e Lima,Notebook Dell,Informática,4200
3261,126,9,4,350.0,1400.0,2025-06-04,1400.0,Mariah Leão,Igarassu,Headset Gamer,Áudio,350
4317,66,14,2,450.0,900.0,2025-06-04,900.0,Marina Brito,Petrolina,Microfone USB,Áudio,450
1073,31,15,5,5200.0,26000.0,2025-06-05,26000.0,Maria Luiza Rezende,Petrolina,Placa de Vídeo RTX,Hardware,5200
33,55,2,4,3900.0,15600.0,2025-06-05,15600.0,Asafe Alves,Paulista,Notebook Lenovo,Informática,3900
3115,165,9,5,350.0,1750.0,2025-06-05,1750.0,Júlia Pastor,Abreu e Lima,Headset Gamer,Áudio,350
163,120,7,3,480.0,1440.0,2025-06-05,1440.0,Sofia Casa Grande,Abreu e Lima,SSD 1TB,Hardware,480
2796,11,1,5,4200.0,21000.0,2025-06-05,21000.0,Isabella Siqueira,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
1359,126,1,5,4200.0,21000.0,2025-06-05,21000.0,Mariah Leão,Igarassu,Notebook Dell,Informática,4200
2614,133,6,2,1700.0,3400.0,2025-06-05,3400.0,Beatriz Pereira,Petrolina,Monitor 27,Monitores,1700
3348,85,15,3,5200.0,15600.0,2025-06-06,15600.0,Davi Lucas Siqueira,Paulista,Placa de Vídeo RTX,Hardware,5200
2086,179,13,4,870.0,3480.0,2025-06-06,3480.0,Marina Fonseca,Cabo de Santo Agostinho,Mesa Escritório,Móveis,870
3936,159,12,4,1550.0,6200.0,2025-06-06,6200.0,Melissa Albuquerque,Olinda,Cadeira Gamer,Móveis,1550
1714,64,6,2,1700.0,3400.0,2025-06-06,3400.0,Camila Rezende,Caruaru,Monitor 27,Monitores,1700
4114,177,13,2,870.0,1740.0,2025-06-06,1740.0,Noah Garcia,Igarassu,Mesa Escritório,Móveis,870
1109,180,13,5,870.0,4350.0,2025-06-06,4350.0,Isaac Castro,Paulista,Mesa Escritório,Móveis,870
4289,136,14,5,450.0,2250.0,2025-06-07,2250.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Microfone USB,Áudio,450
4970,195,4,5,320.0,1600.0,2025-06-07,1600.0,Henry Jesus,Abreu e Lima,Teclado Mecânico,Periféricos,320
1728,164,15,4,5200.0,20800.0,2025-06-07,20800.0,Sr. Felipe Cirino,Paulista,Placa de Vídeo RTX,Hardware,5200
2118,67,14,2,450.0,900.0,2025-06-07,900.0,Fernando das Neves,Jaboatão,Microfone USB,Áudio,450
2931,97,11,4,980.0,3920.0,2025-06-07,3920.0,Benjamin Vieira,Garanhuns,Impressora Epson,Escritório,980
4517,85,2,1,3900.0,3900.0,2025-06-07,3900.0,Davi Lucas Siqueira,Paulista,Notebook Lenovo,Informática,3900
1376,185,13,5,870.0,4350.0,2025-06-08,4350.0,Mariana Freitas,Petrolina,Mesa Escritório,Móveis,870
658,185,15,4,5200.0,20800.0,2025-06-08,20800.0,Mariana Freitas,Petrolina,Placa de Vídeo RTX,Hardware,5200
199,116,1,4,4200.0,16800.0,2025-06-09,16800.0,Ravi Albuquerque,Olinda,Notebook Dell,Informática,4200
3971,42,15,5,5200.0,26000.0,2025-06-09,26000.0,Mateus Teixeira,Abreu e Lima,Placa de Vídeo RTX,Hardware,5200
2678,190,5,5,1100.0,5500.0,2025-06-09,5500.0,Cecília Montenegro,Paulista,Monitor 24,Monitores,1100
117,180,9,2,350.0,700.0,2025-06-09,700.0,Isaac Castro,Paulista,Headset Gamer,Áudio,350
2535,47,4,1,320.0,320.0,2025-06-09,320.0,Antonella Macedo,Olinda,Teclado Mecânico,Periféricos,320
3589,124,9,5,350.0,1750.0,2025-06-09,1750.0,Yago da Mata,Abreu e Lima,Headset Gamer,Áudio,350
1235,131,3,1,180.0,180.0,2025-06-09,180.0,Luiz Fernando Fogaça,Igarassu,Mouse Gamer,Periféricos,180
753,83,3,5,180.0,900.0,2025-06-09,900.0,Antony Teixeira,Petrolina,Mouse Gamer,Periféricos,180
1874,67,5,5,1100.0,5500.0,2025-06-09,5500.0,Fernando das Neves,Jaboatão,Monitor 24,Monitores,1100
1833,164,15,2,5200.0,10400.0,2025-06-09,10400.0,Sr. Felipe Cirino,Paulista,Placa de Vídeo RTX,Hardware,5200
1834,20,5,4,1100.0,4400.0,2025-06-09,4400.0,Ana Clara Melo,Igarassu,Monitor 24,Monitores,1100
4808,147,5,4,1100.0,4400.0,2025-06-09,4400.0,Alícia das Neves,Abreu e Lima,Monitor 24,Monitores,1100
1316,14,9,2,350.0,700.0,2025-06-10,700.0,Leandro Cavalcanti,Olinda,Headset Gamer,Áudio,350
749,119,14,4,450.0,1800.0,2025-06-10,1800.0,Davi Lucca Nascimento,Cabo de Santo Agostinho,Microfone USB,Áudio,450
2983,29,11,2,980.0,1960.0,2025-06-10,1960.0,Rafaela Barbosa,Jaboatão,Impressora Epson,Escritório,980
3645,14,15,1,5200.0,5200.0,2025-06-10,5200.0,Leandro Cavalcanti,Olinda,Placa de Vídeo RTX,Hardware,5200
2511,156,7,3,480.0,1440.0,2025-06-10,1440.0,Maria Vitória Freitas,Petrolina,SSD 1TB,Hardware,480
722,81,7,1,480.0,480.0,2025-06-11,480.0,Giovanna Fonseca,Igarassu,SSD 1TB,Hardware,480
1487,189,14,3,450.0,1350.0,2025-06-11,1350.0,Enrico Pacheco,Olinda,Microfone USB,Áudio,450
173,58,3,3,180.0,540.0,2025-06-11,540.0,Enzo da Rocha,Paulista,Mouse Gamer,Periféricos,180
3139,22,8,3,420.0,1260.0,2025-06-11,1260.0,Dr. Caleb Ribeiro,Igarassu,HD 2TB,Hardware,420
2373,136,11,1,980.0,980.0,2025-06-11,980.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Impressora Epson,Escritório,980
1964,164,7,2,480.0,960.0,2025-06-11,960.0,Sr. Felipe Cirino,Paulista,SSD 1TB,Hardware,480
3384,50,10,3,270.0,810.0,2025-06-11,810.0,Catarina Barros,Igarassu,Webcam Full HD,Vídeo,270
197,115,6,5,1700.0,8500.0,2025-06-11,8500.0,Ester Novaes,Recife,Monitor 27,Monitores,1700
4046,98,9,2,350.0,700.0,2025-06-11,700.0,Ana Laura Moura,Jaboatão,Headset Gamer,Áudio,350
2470,11,15,2,5200.0,10400.0,2025-06-12,10400.0,Isabella Siqueira,Cabo de Santo Agostinho,Placa de Vídeo RTX,Hardware,5200
4388,91,7,1,480.0,480.0,2025-06-12,480.0,Ravy Silveira,Paulista,SSD 1TB,Hardware,480
4935,57,4,1,320.0,320.0,2025-06-12,320.0,Isabela Borges,Recife,Teclado Mecânico,Periféricos,320
1643,64,5,3,1100.0,3300.0,2025-06-13,3300.0,Camila Rezende,Caruaru,Monitor 24,Monitores,1100
1573,45,14,5,450.0,2250.0,2025-06-13,2250.0,Sra. Sabrina Mendonça,Garanhuns,Microfone USB,Áudio,450
740,136,3,1,180.0,180.0,2025-06-13,180.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
706,15,3,5,180.0,900.0,2025-06-13,900.0,Sra. Ester Novaes,Paulista,Mouse Gamer,Periféricos,180
4919,173,11,1,980.0,980.0,2025-06-13,980.0,Laura Barbosa,Garanhuns,Impressora Epson,Escritório,980
983,197,3,4,180.0,720.0,2025-06-13,720.0,José Pedro Martins,Paulista,Mouse Gamer,Periféricos,180
2377,178,12,2,1550.0,3100.0,2025-06-13,3100.0,Dra. Camila Camargo,Abreu e Lima,Cadeira Gamer,Móveis,1550
1057,168,11,5,980.0,4900.0,2025-06-13,4900.0,Nina Caldeira,Garanhuns,Impressora Epson,Escritório,980
1986,19,11,4,980.0,3920.0,2025-06-13,3920.0,Maysa Borges,Recife,Impressora Epson,Escritório,980
2070,89,10,5,270.0,1350.0,2025-06-14,1350.0,Dom Sales,Caruaru,Webcam Full HD,Vídeo,270
330,190,15,2,5200.0,10400.0,2025-06-14,10400.0,Cecília Montenegro,Paulista,Placa de Vídeo RTX,Hardware,5200
448,117,5,2,1100.0,2200.0,2025-06-14,2200.0,Leonardo Sá,Jaboatão,Monitor 24,Monitores,1100
4765,117,1,3,4200.0,12600.0,2025-06-14,12600.0,Leonardo Sá,Jaboatão,Notebook Dell,Informática,4200
4170,176,2,3,3900.0,11700.0,2025-06-15,11700.0,Dr. Leandro Ramos,Caruaru,Notebook Lenovo,Informática,3900
1264,77,2,1,3900.0,3900.0,2025-06-15,3900.0,Paulo Brito,Jaboatão,Notebook Lenovo,Informática,3900
1236,15,3,4,180.0,720.0,2025-06-15,720.0,Sra. Ester Novaes,Paulista,Mouse Gamer,Periféricos,180
305,133,8,1,420.0,420.0,2025-06-15,420.0,Beatriz Pereira,Petrolina,HD 2TB,Hardware,420
1461,176,3,2,180.0,360.0,2025-06-16,360.0,Dr. Leandro Ramos,Caruaru,Mouse Gamer,Periféricos,180
3228,34,3,5,180.0,900.0,2025-06-16,900.0,Raquel Ribeiro,Paulista,Mouse Gamer,Periféricos,180
4639,6,4,4,320.0,1280.0,2025-06-16,1280.0,Dr. Rael Pereira,Jaboatão,Teclado Mecânico,Periféricos,320
3821,128,15,4,5200.0,20800.0,2025-06-16,20800.0,Luísa Sousa,Igarassu,Placa de Vídeo RTX,Hardware,5200
728,159,7,2,480.0,960.0,2025-06-16,960.0,Melissa Albuquerque,Olinda,SSD 1TB,Hardware,480
2719,121,7,2,480.0,960.0,2025-06-16,960.0,Ana Júlia Melo,Olinda,SSD 1TB,Hardware,480
3777,84,13,4,870.0,3480.0,2025-06-16,3480.0,Benício Moreira,Recife,Mesa Escritório,Móveis,870
2308,168,3,3,180.0,540.0,2025-06-17,540.0,Nina Caldeira,Garanhuns,Mouse Gamer,Periféricos,180
2344,53,11,5,980.0,4900.0,2025-06-17,4900.0,Aylla Ramos,Petrolina,Impressora Epson,Escritório,980
1215,192,6,4,1700.0,6800.0,2025-06-17,6800.0,João Vitor Novais,Olinda,Monitor 27,Monitores,1700
3719,180,4,2,320.0,640.0,2025-06-17,640.0,Isaac Castro,Paulista,Teclado Mecânico,Periféricos,320
3812,61,12,5,1550.0,7750.0,2025-06-18,7750.0,Joana Pastor,Paulista,Cadeira Gamer,Móveis,1550
4587,112,9,1,350.0,350.0,2025-06-18,350.0,Maysa Cardoso,Igarassu,Headset Gamer,Áudio,350
4382,21,12,3,1550.0,4650.0,2025-06-18,4650.0,Zoe Casa Grande,Paulista,Cadeira Gamer,Móveis,1550
2292,99,13,3,870.0,2610.0,2025-06-18,2610.0,Maya Nogueira,Caruaru,Mesa Escritório,Móveis,870
2858,45,1,5,4200.0,21000.0,2025-06-19,21000.0,Sra. Sabrina Mendonça,Garanhuns,Notebook Dell,Informática,4200
127,90,13,3,870.0,2610.0,2025-06-19,2610.0,Benicio Farias,Olinda,Mesa Escritório,Móveis,870
1651,178,1,3,4200.0,12600.0,2025-06-19,12600.0,Dra. Camila Camargo,Abreu e Lima,Notebook Dell,Informática,4200
3911,14,6,3,1700.0,5100.0,2025-06-19,5100.0,Leandro Cavalcanti,Olinda,Monitor 27,Monitores,1700
